LOAN_ID,CIF_NO,PRODUCTFLAG,BRANCH_ID,EMPID,STATUS,DISBURSAL_DATE,EMI_END_DATE,AMOUNT_FIN,RATE_OF_INTEREST,DPD,EMI_OVERDUE,PRINCIPAL_OUTSTANDING
904628,702888,MFI,22,2019,CLOSED,2019-08-01,2020-03-01,77300.0,21.77,0,0,0.0
904629,702889,PL,14,2043,CLOSED,2025-08-23,2027-08-23,58500.0,17.73,0,0,0.0
904630,702889,CL,14,2082,CLOSED,2021-03-14,2022-08-14,375400.0,16.35,0,0,0.0
904631,702890,TWL,22,2093,CLOSED,2021-08-29,2023-01-29,247000.0,11.62,0,0,0.0
904632,702890,GL,5,2035,CLOSED,2022-10-13,2023-05-13,14000.0,8.13,0,0,0.0
904633,702891,AL,2,2062,CLOSED,2024-10-30,2028-08-30,102400.0,11.17,0,0,0.0
904634,702892,PL,24,2016,CLOSED,2018-01-22,2020-01-22,1498700.0,18.31,0,0,0.0
904635,702893,CL,10,2071,CLOSED,2025-05-18,2026-11-18,102400.0,16.36,0,0,0.0
904636,702893,MFI,10,2071,ACTIVE,2025-05-19,2025-12-19,8700.0,22.15,37,1,1312.08
904637,702894,CL,21,2008,ACTIVE,2022-09-07,2023-08-07,360200.0,14.52,42,1,34749.94
904638,702895,CL,4,2025,ACTIVE,2019-04-18,2019-12-18,402300.0,18.01,65,2,105113.37
904639,702895,EL,2,2106,CLOSED,2018-03-27,2022-02-27,2124200.0,11.42,0,0,0.0
904640,702896,GL,2,2059,CLOSED,2019-12-21,2020-11-21,1524800.0,8.66,0,0,0.0
904641,702897,HL,9,2057,CLOSED,2024-12-22,2028-11-22,5224000.0,10.55,0,0,0.0
904642,702897,TWL,20,2065,ACTIVE,2022-10-28,2024-09-28,266500.0,14.72,253,8,101279.5
904643,702898,GL,7,2079,CLOSED,2021-10-29,2022-05-29,419300.0,8.21,0,0,0.0
904644,702899,PL,15,2015,CLOSED,2022-05-18,2023-08-18,1055800.0,13.49,0,0,0.0
904645,702900,GL,4,2115,CLOSED,2024-02-04,2024-08-04,337800.0,9.14,0,0,0.0
904646,702901,MFI,10,2101,CLOSED,2020-04-05,2021-03-05,5900.0,22.0,0,0,0.0
904647,702901,PL,11,2075,CLOSED,2018-01-06,2019-11-06,998800.0,17.56,0,0,0.0
904648,702901,PL,12,2096,CLOSED,2024-05-17,2025-11-17,545100.0,17.71,0,0,0.0
904649,702902,CL,10,2045,ACTIVE,2023-04-20,2024-01-20,215700.0,15.0,83,2,50038.61
904650,702902,AL,1,2020,CLOSED,2024-06-17,2027-04-17,510800.0,10.77,0,0,0.0
904651,702902,HL,9,2001,ACTIVE,2022-08-05,2025-12-05,2829800.0,9.5,44,1,82163.37
904652,702902,CL,10,2071,CLOSED,2022-06-18,2023-09-18,434400.0,14.6,0,0,0.0
904653,702903,LAP,16,2027,ACTIVE,2022-01-06,2028-04-06,883300.0,11.23,53,1,16290.38
904654,702904,BL,2,2118,CLOSED,2025-12-16,2030-03-16,110800.0,15.64,0,0,0.0
904655,702905,BL,24,2063,CLOSED,2022-06-26,2025-12-26,832600.0,16.98,0,0,0.0
904656,702905,TWL,24,2089,CLOSED,2023-04-18,2025-01-18,206400.0,12.9,0,0,0.0
904657,702906,HL,5,2014,CLOSED,2022-10-01,2026-08-01,800700.0,9.71,0,0,0.0
904658,702907,EL,15,2015,CLOSED,2020-05-26,2023-01-26,1197400.0,10.99,0,0,0.0
904659,702908,EL,18,2120,ACTIVE,2023-03-26,2027-07-26,2579000.0,10.21,38,2,121608.48
904660,702909,CL,5,2102,CLOSED,2023-05-08,2024-07-08,156100.0,15.06,0,0,0.0
904661,702910,BL,1,2004,CLOSED,2024-11-01,2029-02-01,2874600.0,15.51,0,0,0.0
904662,702911,PL,5,2102,ACTIVE,2023-11-17,2025-11-17,736300.0,15.63,23,1,35459.64
904663,702912,TWL,22,2026,CLOSED,2024-11-28,2026-02-28,194600.0,11.34,0,0,0.0
904664,702912,CL,22,2093,CLOSED,2018-09-17,2019-11-17,15700.0,13.21,0,0,0.0
904665,702913,PL,16,2078,ACTIVE,2020-04-02,2021-11-02,312400.0,13.67,39,1,18171.73
904666,702914,EL,10,2071,ACTIVE,2022-04-06,2026-07-06,2673900.0,10.7,46,1,64901.7
904667,702914,HL,9,2057,CLOSED,2021-09-01,2025-01-01,996900.0,10.29,0,0,0.0
904668,702914,MFI,6,2042,CLOSED,2024-01-12,2024-10-12,45900.0,22.0,0,0,0.0
904669,702915,AL,10,2071,CLOSED,2023-02-15,2026-07-15,2189500.0,11.64,0,0,0.0
904670,702916,PL,6,2053,CLOSED,2024-01-12,2026-01-12,1268900.0,17.45,0,0,0.0
904671,702916,CL,9,2001,CLOSED,2023-10-20,2024-09-20,328700.0,15.93,0,0,0.0
904672,702917,MFI,20,2065,CLOSED,2019-01-24,2019-09-24,90900.0,21.6,0,0,0.0
904673,702918,PL,18,2120,CLOSED,2024-01-02,2025-07-02,78000.0,17.74,0,0,0.0
904674,702919,CL,22,2019,ACTIVE,2018-12-26,2019-11-26,309900.0,14.09,45,1,29845.66
904675,702920,GL,14,2050,ACTIVE,2025-06-02,2026-03-02,117700.0,8.54,280,9,117700.0
904676,702921,PL,9,2046,CLOSED,2022-08-18,2024-02-18,157900.0,13.35,0,0,0.0
904677,702921,BL,10,2095,ACTIVE,2024-01-01,2027-02-01,430400.0,15.42,141,4,56916.91
904678,702921,LAP,10,2071,CLOSED,2018-04-18,2022-07-18,2886100.0,10.32,0,0,0.0
904679,702921,PL,15,2074,ACTIVE,2022-12-18,2024-02-18,942400.0,13.76,133,4,284774.96
904680,702922,CL,17,2055,CLOSED,2020-04-02,2021-10-02,264600.0,14.89,0,0,0.0
904681,702922,LAP,24,2016,CLOSED,2018-12-06,2022-01-06,13269600.0,10.96,0,0,0.0
904682,702923,HL,22,2026,CLOSED,2023-10-29,2029-03-29,1030100.0,9.87,0,0,0.0
904683,702923,GL,25,2061,ACTIVE,2024-04-26,2025-03-26,18500.0,9.57,197,6,10291.0
904684,702923,PL,25,2011,CLOSED,2023-12-08,2025-06-08,176100.0,17.12,0,0,0.0
904685,702924,CL,17,2028,ACTIVE,2020-07-16,2021-09-16,463700.0,14.57,35,1,35781.93
904686,702925,EL,11,2048,ACTIVE,2020-05-10,2023-12-10,242200.0,10.91,45,1,6768.82
904687,702926,CL,13,2007,CLOSED,2018-11-23,2020-01-23,176400.0,14.84,0,0,0.0
904688,702927,TWL,21,2036,CLOSED,2025-09-22,2027-09-22,139800.0,13.84,0,0,0.0
904689,702927,CL,21,2066,CLOSED,2024-05-19,2025-01-19,138500.0,15.83,0,0,0.0
904690,702927,EL,13,2054,CLOSED,2025-07-17,2028-02-17,122900.0,10.68,0,0,0.0
904691,702928,AL,7,2018,ACTIVE,2020-11-09,2024-10-09,1378500.0,9.86,250,8,273592.08
904692,702929,CL,16,2027,CLOSED,2021-02-20,2021-08-20,43300.0,18.72,0,0,0.0
904693,702929,PL,18,2040,ACTIVE,2025-01-18,2026-09-18,50900.0,21.56,311,10,27709.99
904694,702929,CL,2,2106,ACTIVE,2023-06-15,2024-08-15,416800.0,18.54,226,7,219572.34
904695,702930,AL,6,2053,CLOSED,2020-10-16,2023-08-16,2750000.0,10.48,0,0,0.0
904696,702930,LAP,21,2113,ACTIVE,2019-03-09,2025-01-09,7901600.0,10.49,30,1,150082.71
904697,702931,GL,22,2022,CLOSED,2022-08-14,2023-08-14,651100.0,8.01,0,0,0.0
904698,702932,PL,4,2085,ACTIVE,2020-05-27,2021-06-27,78700.0,18.97,14,1,6639.79
904699,702932,EL,1,2020,ACTIVE,2022-04-08,2024-09-08,1082400.0,11.04,37,1,42305.53
904700,702933,AL,21,2088,CLOSED,2019-07-15,2022-01-15,374700.0,10.69,0,0,0.0
904701,702933,EL,21,2036,CLOSED,2020-01-01,2022-05-01,2415800.0,10.07,0,0,0.0
904702,702934,AL,25,2011,CLOSED,2023-03-13,2025-11-13,523400.0,10.39,0,0,0.0
904703,702935,PL,24,2047,CLOSED,2020-09-11,2022-03-11,50800.0,15.77,0,0,0.0
904704,702935,PL,24,2063,ACTIVE,2022-01-15,2023-08-15,1399300.0,15.81,28,2,164209.77
904705,702936,MFI,7,2112,ACTIVE,2024-07-23,2025-03-23,46900.0,19.31,105,3,18292.91
904706,702937,GL,5,2003,CLOSED,2019-01-21,2019-10-21,1401100.0,7.66,0,0,0.0
904707,702937,AL,21,2066,ACTIVE,2022-12-17,2026-04-17,842600.0,9.53,36,1,24476.13
904708,702938,LAP,21,2088,ACTIVE,2025-05-11,2029-05-11,3158800.0,11.56,125,4,322213.0
904709,702939,TWL,24,2016,ACTIVE,2020-09-06,2022-03-06,280600.0,11.12,4,1,16841.02
904710,702940,PL,17,2060,ACTIVE,2019-12-14,2021-07-14,1311800.0,17.32,280,9,665938.92
904711,702941,TWL,10,2045,CLOSED,2022-10-21,2024-06-21,85600.0,12.32,0,0,0.0
904712,702941,GL,9,2057,ACTIVE,2022-12-24,2023-09-24,1312700.0,8.48,35,1,149997.52
904713,702942,HL,10,2095,ACTIVE,2022-09-02,2027-01-02,5777500.0,9.43,52,1,134719.61
904714,702943,CL,24,2089,CLOSED,2024-11-14,2025-05-14,157100.0,16.53,0,0,0.0
904715,702943,MFI,24,2089,CLOSED,2023-03-01,2023-11-01,23300.0,22.89,0,0,0.0
904716,702944,MFI,11,2064,ACTIVE,2024-11-05,2025-08-05,16100.0,20.63,281,9,16100.0
904717,702944,PL,11,2039,CLOSED,2023-09-02,2024-10-02,254200.0,15.35,0,0,0.0
904718,702945,BL,9,2046,ACTIVE,2019-02-25,2022-03-25,3541800.0,17.72,55,1,123114.02
904719,702946,BL,25,2061,CLOSED,2023-02-25,2024-04-25,4564100.0,16.05,0,0,0.0
904720,702946,GL,25,2013,ACTIVE,2021-09-05,2022-04-05,704300.0,8.08,43,1,102651.16
904721,702946,EL,5,2099,CLOSED,2023-12-23,2026-08-23,2811400.0,9.07,0,0,0.0
904722,702947,PL,1,2032,CLOSED,2018-01-02,2020-01-02,1008400.0,17.88,0,0,0.0
904723,702947,PL,2,2059,CLOSED,2019-01-03,2020-04-03,803300.0,18.05,0,0,0.0
904724,702947,TWL,2,2106,CLOSED,2023-02-19,2024-02-19,90400.0,14.21,0,0,0.0
904725,702947,BL,4,2025,CLOSED,2019-12-06,2023-01-06,622400.0,18.14,0,0,0.0
904726,702948,EL,11,2075,CLOSED,2021-03-11,2023-04-11,1115100.0,10.85,0,0,0.0
904727,702949,AL,10,2101,CLOSED,2023-07-04,2027-06-04,2907600.0,12.11,0,0,0.0
904728,702950,AL,20,2080,CLOSED,2021-04-23,2024-08-23,170100.0,12.02,0,0,0.0
904729,702951,PL,6,2044,CLOSED,2018-09-01,2020-05-01,1432200.0,15.69,0,0,0.0
904730,702952,GL,23,2005,CLOSED,2019-02-27,2019-10-27,1022100.0,8.92,0,0,0.0
904731,702952,MFI,23,2005,CLOSED,2018-11-28,2019-05-28,5600.0,20.64,0,0,0.0
904732,702953,MFI,4,2115,ACTIVE,2021-09-02,2022-04-02,62300.0,20.6,143,4,36506.08
904733,702953,GL,4,2091,CLOSED,2022-11-09,2023-09-09,157600.0,8.53,0,0,0.0
904734,702954,AL,22,2022,CLOSED,2025-08-13,2028-02-13,2495000.0,11.49,0,0,0.0
904735,702955,TWL,11,2048,CLOSED,2022-12-19,2024-12-19,255700.0,12.2,0,0,0.0
904736,702956,PL,3,2117,CLOSED,2025-12-04,2027-02-04,238400.0,17.19,0,0,0.0
904737,702957,EL,11,2039,CLOSED,2021-08-06,2026-03-06,115100.0,10.35,0,0,0.0
904738,702958,MFI,18,2077,ACTIVE,2025-09-19,2026-07-19,87300.0,19.79,43,1,9386.47
904739,702959,CL,13,2107,CLOSED,2025-05-29,2026-01-29,365500.0,15.16,0,0,0.0
904740,702959,MFI,23,2023,CLOSED,2019-09-10,2020-05-10,15800.0,21.39,0,0,0.0
904741,702959,AL,12,2033,ACTIVE,2025-05-30,2026-10-30,2597600.0,10.89,365,12,1874559.09
904742,702960,CL,12,2086,CLOSED,2021-11-07,2022-11-07,89600.0,17.69,0,0,0.0
904743,702960,GL,15,2073,ACTIVE,2018-07-24,2019-04-24,474900.0,10.23,5,3,162348.04
904744,702961,PL,23,2069,CLOSED,2024-01-02,2025-01-02,482900.0,14.54,0,0,0.0
904745,702962,MFI,6,2053,ACTIVE,2024-04-20,2025-02-20,67300.0,21.13,42,1,7270.8
904746,702963,LAP,12,2072,CLOSED,2022-06-25,2028-10-25,12819300.0,11.55,0,0,0.0
904747,702963,CL,8,2038,ACTIVE,2024-10-16,2025-05-16,113100.0,15.61,217,7,113100.0
904748,702964,GL,7,2112,ACTIVE,2025-08-04,2026-06-04,1729100.0,7.64,32,1,177889.8
904749,702964,HL,7,2079,CLOSED,2025-09-20,2030-12-20,2937900.0,8.81,0,0,0.0
904750,702965,MFI,22,2026,CLOSED,2025-10-07,2026-09-07,30100.0,21.8,0,0,0.0
904751,702966,EL,23,2005,CLOSED,2025-02-07,2027-10-07,50600.0,9.5,0,0,0.0
904752,702966,LAP,19,2081,CLOSED,2022-04-18,2026-06-18,7859800.0,10.64,0,0,0.0
904753,702967,BL,22,2093,CLOSED,2022-11-16,2025-07-16,1646700.0,17.01,0,0,0.0
904754,702967,GL,21,2066,CLOSED,2025-06-02,2025-12-02,409100.0,8.89,0,0,0.0
904755,702968,MFI,18,2120,ACTIVE,2025-06-22,2026-04-22,7900.0,18.0,31,1,843.97
904756,702968,AL,14,2050,ACTIVE,2025-12-09,2029-07-09,136700.0,9.01,54,1,3703.84
904757,702969,AL,15,2073,ACTIVE,2019-08-04,2023-07-04,1681100.0,12.55,301,10,429500.7
904758,702970,MFI,16,2027,ACTIVE,2025-10-07,2026-04-07,15700.0,20.92,187,6,15700.0
904759,702971,TWL,11,2039,CLOSED,2025-09-13,2026-10-13,30600.0,12.59,0,0,0.0
904760,702971,PL,16,2037,CLOSED,2022-11-19,2024-05-19,1056200.0,15.11,0,0,0.0
904761,702972,PL,22,2026,CLOSED,2021-10-02,2022-10-02,369200.0,13.7,0,0,0.0
904762,702972,CL,21,2066,CLOSED,2023-12-08,2024-08-08,131200.0,13.63,0,0,0.0
904763,702973,BL,22,2026,CLOSED,2024-05-16,2027-06-16,3149000.0,17.75,0,0,0.0
904764,702973,PL,10,2071,ACTIVE,2023-09-14,2025-02-14,53200.0,16.94,183,6,20239.43
904765,702974,GL,8,2038,CLOSED,2024-07-17,2025-06-17,232100.0,9.16,0,0,0.0
904766,702975,TWL,14,2100,ACTIVE,2022-05-19,2023-10-19,138700.0,11.26,97,3,26103.57
904767,702975,MFI,12,2033,ACTIVE,2020-05-01,2020-11-01,80400.0,19.09,9,1,13934.24
904768,702976,GL,16,2024,CLOSED,2020-02-02,2020-12-02,1290600.0,9.44,0,0,0.0
904769,702977,LAP,11,2039,ACTIVE,2022-11-18,2029-05-18,8290100.0,11.08,30,1,148211.61
904770,702977,EL,11,2048,CLOSED,2019-07-28,2022-09-28,481500.0,9.95,0,0,0.0
904771,702977,BL,11,2064,ACTIVE,2021-10-25,2022-10-25,3385500.0,16.63,28,2,603779.23
904772,702978,PL,14,2082,CLOSED,2023-11-18,2025-09-18,1495800.0,16.22,0,0,0.0
904773,702979,TWL,10,2095,CLOSED,2022-06-19,2023-12-19,30300.0,12.63,0,0,0.0
904774,702979,MFI,1,2049,CLOSED,2018-06-15,2019-06-15,64900.0,20.53,0,0,0.0
904775,702979,LAP,9,2006,CLOSED,2022-03-01,2029-02-01,12444600.0,10.73,0,0,0.0
904776,702980,PL,15,2073,CLOSED,2024-08-19,2026-08-19,114400.0,19.08,0,0,0.0
904777,702981,GL,3,2097,CLOSED,2025-12-02,2026-07-02,59800.0,9.17,0,0,0.0
904778,702982,GL,11,2030,CLOSED,2024-11-28,2025-08-28,201500.0,9.12,0,0,0.0
904779,702982,CL,11,2064,CLOSED,2025-08-29,2026-07-29,16200.0,15.08,0,0,0.0
904780,702983,PL,9,2046,ACTIVE,2025-04-04,2026-04-04,1487700.0,15.77,27,3,394053.18
904781,702983,CL,10,2095,ACTIVE,2025-12-04,2027-01-04,442700.0,15.14,126,4,143977.25
904782,702983,CL,9,2001,CLOSED,2025-08-17,2026-11-17,251200.0,15.17,0,0,0.0
904783,702984,EL,7,2010,CLOSED,2023-06-12,2025-07-12,2917900.0,9.14,0,0,0.0
904784,702985,BL,24,2063,CLOSED,2025-03-16,2028-04-16,312800.0,16.69,0,0,0.0
904785,702985,CL,9,2006,CLOSED,2020-10-20,2022-03-20,134400.0,14.65,0,0,0.0
904786,702986,GL,18,2103,ACTIVE,2022-07-23,2023-01-23,674900.0,8.63,43,1,114508.04
904787,702986,CL,24,2089,ACTIVE,2019-04-30,2019-10-30,163800.0,14.43,30,1,28122.26
904788,702987,PL,10,2095,CLOSED,2019-01-08,2020-09-08,454400.0,16.41,0,0,0.0
904789,702987,LAP,6,2042,CLOSED,2019-12-04,2026-05-04,10793000.0,11.42,0,0,0.0
904790,702988,CL,21,2008,CLOSED,2020-06-02,2021-01-02,139800.0,13.34,0,0,0.0
904791,702988,GL,2,2108,CLOSED,2022-10-25,2023-05-25,28800.0,7.83,0,0,0.0
904792,702989,TWL,11,2048,ACTIVE,2025-12-02,2027-06-02,54600.0,14.08,41,1,3343.39
904793,702990,AL,1,2032,CLOSED,2021-04-15,2025-02-15,825200.0,11.05,0,0,0.0
904794,702991,BL,12,2072,CLOSED,2025-04-21,2029-11-21,3001800.0,18.7,0,0,0.0
904795,702992,MFI,5,2003,CLOSED,2024-08-25,2025-07-25,34000.0,22.16,0,0,0.0
904796,702993,BL,6,2042,ACTIVE,2021-11-15,2025-02-15,1565900.0,15.73,53,1,50875.22
904797,702994,AL,9,2057,CLOSED,2025-01-21,2028-07-21,742900.0,10.95,0,0,0.0
904798,702995,EL,5,2099,CLOSED,2022-11-14,2027-02-14,825600.0,10.9,0,0,0.0
904799,702995,EL,8,2034,CLOSED,2018-06-14,2021-05-14,2769200.0,10.86,0,0,0.0
904800,702995,BL,8,2070,CLOSED,2025-06-05,2027-04-05,2545600.0,18.58,0,0,0.0
904801,702996,PL,9,2046,ACTIVE,2025-09-20,2027-06-20,1282200.0,19.63,30,1,71467.86
904802,702996,MFI,10,2101,CLOSED,2025-02-11,2026-01-11,21300.0,23.49,0,0,0.0
904803,702997,AL,14,2119,ACTIVE,2024-06-24,2028-03-24,1133000.0,12.07,24,2,61921.2
904804,702997,AL,1,2004,CLOSED,2022-08-19,2025-03-19,1161900.0,11.95,0,0,0.0
904805,702998,AL,21,2088,CLOSED,2022-03-30,2024-06-30,362600.0,11.1,0,0,0.0
904806,702998,TWL,21,2066,CLOSED,2024-11-06,2026-01-06,78700.0,13.39,0,0,0.0
904807,702999,LAP,2,2106,ACTIVE,2023-06-26,2030-05-26,970300.0,11.44,365,12,191585.26
904808,703000,AL,13,2054,ACTIVE,2023-12-04,2025-08-04,2230500.0,11.61,37,1,122019.24
904809,703000,MFI,12,2072,CLOSED,2024-01-28,2025-01-28,70100.0,22.55,0,0,0.0
904810,703001,HL,5,2014,CLOSED,2019-10-14,2023-01-14,4588200.0,9.4,0,0,0.0
904811,703002,LAP,3,2117,CLOSED,2022-06-22,2027-04-22,6887400.0,11.63,0,0,0.0
904812,703002,TWL,6,2092,CLOSED,2021-02-22,2022-02-22,112300.0,13.58,0,0,0.0
904813,703003,CL,19,2111,ACTIVE,2021-10-18,2022-10-18,150900.0,14.8,53,1,13439.98
904814,703004,MFI,6,2092,ACTIVE,2023-07-23,2024-06-23,69900.0,19.94,39,1,6890.98
904815,703005,EL,4,2025,ACTIVE,2021-12-22,2024-11-22,1708500.0,10.36,42,1,56283.08
904816,703006,CL,15,2012,CLOSED,2024-09-30,2025-05-30,260800.0,13.81,0,0,0.0
904817,703006,GL,15,2073,CLOSED,2020-01-26,2020-07-26,228200.0,7.99,0,0,0.0
904818,703007,BL,2,2062,CLOSED,2025-12-07,2027-09-07,3174700.0,17.67,0,0,0.0
904819,703007,EL,1,2020,ACTIVE,2023-10-12,2028-05-12,1991400.0,10.27,49,1,45160.28
904820,703008,PL,7,2018,CLOSED,2024-04-13,2025-11-13,412800.0,16.81,0,0,0.0
904821,703009,GL,23,2041,CLOSED,2025-04-25,2026-04-25,356000.0,8.13,0,0,0.0
904822,703010,EL,23,2023,CLOSED,2024-12-09,2029-06-09,1179700.0,9.48,0,0,0.0
904823,703010,AL,23,2005,CLOSED,2024-07-17,2028-07-17,949500.0,10.64,0,0,0.0
904824,703010,TWL,23,2041,CLOSED,2024-04-18,2025-07-18,228900.0,12.65,0,0,0.0
904825,703011,MFI,1,2049,CLOSED,2021-09-28,2022-03-28,6700.0,21.68,0,0,0.0
904826,703012,GL,11,2039,ACTIVE,2021-05-27,2022-03-27,458700.0,8.75,302,10,458700.0
904827,703013,AL,22,2093,CLOSED,2022-09-05,2024-01-05,1088200.0,11.04,0,0,0.0
904828,703013,PL,22,2022,CLOSED,2022-07-29,2023-09-29,689600.0,15.68,0,0,0.0
904829,703013,BL,22,2026,CLOSED,2018-09-06,2020-03-06,1632500.0,16.54,0,0,0.0
904830,703014,PL,16,2024,CLOSED,2020-07-08,2021-10-08,86300.0,19.03,0,0,0.0
904831,703014,LAP,16,2078,CLOSED,2023-05-31,2029-03-31,827100.0,12.79,0,0,0.0
904832,703015,EL,1,2020,ACTIVE,2025-08-10,2027-10-10,58400.0,9.68,42,1,2478.95
904833,703015,CL,1,2004,CLOSED,2019-05-28,2020-02-28,216900.0,14.28,0,0,0.0
904834,703016,PL,14,2009,CLOSED,2025-09-07,2027-09-07,311100.0,15.77,0,0,0.0
904835,703017,GL,14,2100,ACTIVE,2024-08-26,2025-07-26,1042600.0,9.88,8,1,98715.26
904836,703017,TWL,8,2070,CLOSED,2022-11-10,2024-08-10,161000.0,14.62,0,0,0.0
904837,703018,PL,25,2061,CLOSED,2019-06-19,2020-08-19,50400.0,18.24,0,0,0.0
904838,703019,EL,8,2038,ACTIVE,2023-01-01,2026-10-01,1795100.0,9.03,262,8,364927.49
904839,703020,CL,11,2039,CLOSED,2025-04-28,2025-12-28,149500.0,16.96,0,0,0.0
904840,703021,CL,8,2076,ACTIVE,2022-04-24,2023-08-24,179600.0,12.36,226,7,82208.69
904841,703021,MFI,9,2006,ACTIVE,2023-03-15,2023-11-15,45000.0,18.5,84,2,11771.49
904842,703021,GL,13,2054,CLOSED,2024-07-01,2025-07-01,1498200.0,7.34,0,0,0.0
904843,703021,MFI,9,2001,CLOSED,2024-03-01,2024-10-01,91900.0,18.59,0,0,0.0
904844,703021,TWL,10,2095,ACTIVE,2024-02-23,2025-09-23,56000.0,10.6,2,1,3186.44
904845,703022,MFI,18,2120,ACTIVE,2021-01-11,2021-09-11,42800.0,22.27,225,7,37787.92
904846,703022,TWL,15,2012,ACTIVE,2019-04-23,2020-04-23,43700.0,14.73,41,1,3890.96
904847,703022,PL,15,2015,ACTIVE,2023-04-08,2024-05-08,95500.0,18.0,22,1,8020.15
904848,703023,PL,4,2115,ACTIVE,2021-10-13,2023-05-13,1078500.0,15.64,221,7,428509.89
904849,703023,MFI,11,2030,CLOSED,2023-08-10,2024-05-10,13500.0,20.55,0,0,0.0
904850,703024,PL,12,2017,CLOSED,2023-05-08,2024-06-08,885800.0,19.05,0,0,0.0
904851,703025,TWL,18,2120,CLOSED,2020-07-07,2021-12-07,116700.0,16.3,0,0,0.0
904852,703025,TWL,15,2015,ACTIVE,2020-04-08,2022-01-08,265400.0,16.29,41,1,14414.31
904853,703026,AL,2,2106,ACTIVE,2020-05-27,2021-10-27,1662600.0,10.92,44,1,105047.31
904854,703026,TWL,18,2077,CLOSED,2022-02-16,2023-04-16,235800.0,12.93,0,0,0.0
904855,703026,GL,12,2033,ACTIVE,2025-06-01,2026-02-01,80000.0,8.99,33,1,10263.17
904856,703027,CL,14,2119,CLOSED,2025-01-17,2025-12-17,377800.0,15.64,0,0,0.0
904857,703028,BL,9,2001,CLOSED,2025-12-25,2030-07-25,198900.0,16.2,0,0,0.0
904858,703028,PL,9,2046,CLOSED,2022-01-04,2023-07-04,1437800.0,14.78,0,0,0.0
904859,703029,PL,14,2050,ACTIVE,2022-12-18,2024-02-18,1254800.0,15.52,224,7,655599.21
904860,703029,CL,2,2108,CLOSED,2025-06-20,2026-06-20,136600.0,15.07,0,0,0.0
904861,703030,PL,4,2090,ACTIVE,2019-08-21,2021-06-21,1454300.0,16.88,194,6,441910.31
904862,703030,EL,1,2049,ACTIVE,2021-02-15,2025-07-15,1412900.0,10.01,225,7,224114.6
904863,703031,GL,2,2062,ACTIVE,2021-05-18,2022-04-18,418800.0,7.22,27,1,39224.89
904864,703031,BL,3,2110,CLOSED,2018-12-03,2021-12-03,3255400.0,14.31,0,0,0.0
904865,703032,PL,10,2071,ACTIVE,2021-07-04,2022-07-04,56100.0,14.44,45,1,4988.65
904866,703033,LAP,7,2018,ACTIVE,2025-05-23,2028-11-23,13374100.0,11.73,21,1,386015.98
904867,703033,TWL,17,2028,ACTIVE,2025-02-28,2026-05-28,293400.0,13.86,173,5,103466.19
904868,703034,MFI,6,2042,CLOSED,2024-05-29,2025-05-29,10800.0,20.43,0,0,0.0
904869,703035,PL,25,2013,CLOSED,2021-05-03,2023-05-03,927900.0,21.99,0,0,0.0
904870,703035,HL,25,2068,CLOSED,2024-03-26,2030-10-26,3549300.0,11.37,0,0,0.0
904871,703035,GL,2,2108,CLOSED,2020-02-13,2020-11-13,1554400.0,11.14,0,0,0.0
904872,703036,LAP,7,2112,CLOSED,2021-11-20,2024-01-20,13872500.0,11.96,0,0,0.0
904873,703037,CL,18,2077,CLOSED,2025-11-27,2027-05-27,27800.0,13.64,0,0,0.0
904874,703038,PL,15,2074,CLOSED,2025-01-24,2026-01-24,365800.0,17.24,0,0,0.0
904875,703038,AL,17,2060,ACTIVE,2025-05-04,2026-09-04,2448500.0,11.65,250,8,1271538.88
904876,703039,BL,10,2045,CLOSED,2023-10-13,2025-09-13,816700.0,18.83,0,0,0.0
904877,703039,CL,10,2071,CLOSED,2019-03-20,2020-07-20,446000.0,17.09,0,0,0.0
904878,703040,PL,4,2025,ACTIVE,2025-01-19,2026-11-19,1228800.0,16.03,115,3,189415.8
904879,703041,CL,4,2025,ACTIVE,2019-03-20,2020-04-20,10700.0,16.72,232,7,6000.0
904880,703042,CL,21,2066,ACTIVE,2019-03-29,2020-03-29,187100.0,16.39,55,1,16781.09
904881,703042,CL,20,2056,CLOSED,2021-02-10,2022-07-10,158100.0,16.45,0,0,0.0
904882,703043,PL,1,2049,CLOSED,2024-06-23,2026-01-23,747600.0,14.61,0,0,0.0
904883,703044,MFI,2,2118,CLOSED,2024-04-01,2025-02-01,14800.0,20.69,0,0,0.0
904884,703044,CL,2,2105,ACTIVE,2023-08-04,2024-05-04,233500.0,14.92,286,9,233500.0
904885,703045,LAP,23,2005,ACTIVE,2021-09-01,2025-05-01,690800.0,11.51,29,1,19135.83
904886,703045,GL,23,2023,CLOSED,2018-09-20,2019-03-20,590800.0,8.7,0,0,0.0
904887,703046,CL,7,2112,ACTIVE,2021-01-25,2021-07-25,58400.0,13.67,123,4,39372.64
904888,703047,GL,18,2120,CLOSED,2024-04-06,2024-10-06,66400.0,7.43,0,0,0.0
904889,703047,TWL,5,2099,CLOSED,2025-10-16,2027-05-16,117300.0,11.13,0,0,0.0
904890,703048,EL,5,2035,ACTIVE,2018-10-17,2022-01-17,266000.0,9.06,24,2,15621.67
904891,703049,CL,4,2115,CLOSED,2020-03-19,2021-01-19,219200.0,17.58,0,0,0.0
904892,703050,MFI,11,2039,CLOSED,2025-04-17,2026-01-17,37800.0,20.53,0,0,0.0
