COLLECTION_ID,LOAN_ID,BUCKET,AGENT_ID,RECOVERY_STATUS,RECOVERY_AMOUNT,FOLLOWUP_DATE
5990,904090,0-30,3078,PENDING,0.0,2026-06-10
5991,904090,30-60,3078,PENDING,0.0,2026-06-25
5992,904090,60-90,3078,PENDING,0.0,2026-07-10
5993,904090,90+,3078,PENDING,0.0,2026-07-25
5994,904103,0-30,3039,PENDING,0.0,2026-05-28
5995,904103,0-30,3039,PENDING,0.0,2026-06-11
5996,904103,0-30,3039,PENDING,0.0,2026-06-26
5997,904103,30-60,3039,PENDING,0.0,2026-07-10
5998,904103,60-90,3039,PENDING,0.0,2026-07-25
5999,904105,0-30,3034,PENDING,0.0,2026-07-04
6000,904105,30-60,3034,PENDING,0.0,2026-07-25
6001,904108,30-60,3016,PENDING,0.0,2026-07-25
6002,904109,0-30,3015,PENDING,0.0,2025-08-24
6003,904109,0-30,3015,PENDING,0.0,2025-09-23
6004,904109,0-30,3015,PENDING,0.0,2025-10-24
6005,904109,0-30,3015,PENDING,0.0,2025-11-23
6006,904109,0-30,3015,PENDING,0.0,2025-12-24
6007,904109,0-30,3015,PENDING,0.0,2026-01-23
6008,904109,0-30,3015,PENDING,0.0,2026-02-22
6009,904109,0-30,3015,PARTIAL,4569.48,2026-03-25
6010,904109,0-30,3015,PARTIAL,1811.45,2026-04-24
6011,904109,30-60,3015,PENDING,0.0,2026-05-25
6012,904109,60-90,3015,PENDING,0.0,2026-06-24
6013,904109,90+,3015,WRITE_OFF,1246.77,2026-07-25
6014,904111,0-30,3027,PENDING,0.0,2026-06-22
6015,904111,0-30,3027,PENDING,0.0,2026-07-03
6016,904111,0-30,3027,PENDING,0.0,2026-07-14
6017,904111,30-60,3027,PENDING,0.0,2026-07-25
6018,904114,0-30,3070,PENDING,0.0,2026-07-07
6019,904114,30-60,3070,PARTIAL,50595.0,2026-07-25
6020,904116,0-30,3048,PENDING,0.0,2026-06-21
6021,904116,0-30,3048,PENDING,0.0,2026-07-08
6022,904116,30-60,3048,PARTIAL,4859.01,2026-07-25
6023,904117,30-60,3077,PARTIAL,4580.09,2026-07-25
6024,904122,0-30,3042,PARTIAL,50054.84,2026-07-02
6025,904122,30-60,3042,PENDING,0.0,2026-07-25
6026,904133,0-30,3071,PENDING,0.0,2026-06-22
6027,904133,0-30,3071,PENDING,0.0,2026-07-03
6028,904133,0-30,3071,PARTIAL,17122.31,2026-07-14
6029,904133,30-60,3071,PENDING,0.0,2026-07-25
6030,904134,0-30,3036,PARTIAL,375.49,2026-05-16
6031,904134,30-60,3036,PENDING,0.0,2026-06-08
6032,904134,60-90,3036,PARTIAL,1313.31,2026-07-01
6033,904134,90+,3036,PENDING,0.0,2026-07-25
6034,904146,0-30,3060,PARTIAL,5926.74,2026-07-25
6035,904147,0-30,3040,PENDING,0.0,2026-07-03
6036,904147,30-60,3040,RECOVERED,297109.59,2026-07-25
6037,904149,0-30,3060,PARTIAL,37306.24,2025-11-21
6038,904149,0-30,3060,PENDING,0.0,2025-12-05
6039,904149,0-30,3060,PARTIAL,178446.0,2025-12-18
6040,904149,0-30,3060,PENDING,0.0,2026-01-01
6041,904149,0-30,3060,PENDING,0.0,2026-01-15
6042,904149,0-30,3060,PENDING,0.0,2026-01-28
6043,904149,0-30,3060,PARTIAL,89656.13,2026-02-11
6044,904149,0-30,3060,PENDING,0.0,2026-02-25
6045,904149,0-30,3060,PENDING,0.0,2026-03-10
6046,904149,0-30,3060,PENDING,0.0,2026-03-24
6047,904149,0-30,3060,PENDING,0.0,2026-04-06
6048,904149,0-30,3060,PENDING,0.0,2026-04-20
6049,904149,0-30,3060,PARTIAL,115173.92,2026-05-04
6050,904149,0-30,3060,PENDING,0.0,2026-05-17
6051,904149,0-30,3060,PENDING,0.0,2026-05-31
6052,904149,0-30,3060,PARTIAL,160292.07,2026-06-14
6053,904149,30-60,3060,PARTIAL,57463.05,2026-06-27
6054,904149,60-90,3060,PENDING,0.0,2026-07-11
6055,904149,90+,3060,PENDING,0.0,2026-07-25
6056,904151,0-30,3034,PENDING,0.0,2026-06-27
6057,904151,0-30,3034,PENDING,0.0,2026-07-06
6058,904151,0-30,3034,PARTIAL,6602.72,2026-07-15
6059,904151,30-60,3034,PARTIAL,7792.54,2026-07-25
6060,904153,0-30,3046,PENDING,0.0,2026-06-22
6061,904153,0-30,3046,PENDING,0.0,2026-07-03
6062,904153,0-30,3046,PENDING,0.0,2026-07-14
6063,904153,30-60,3046,PARTIAL,122580.64,2026-07-25
6064,904159,0-30,3034,PARTIAL,9846.83,2025-11-09
6065,904159,0-30,3034,PENDING,0.0,2025-12-11
6066,904159,0-30,3034,PENDING,0.0,2026-01-12
6067,904159,0-30,3034,PENDING,0.0,2026-02-13
6068,904159,0-30,3034,PENDING,0.0,2026-03-18
6069,904159,0-30,3034,PENDING,0.0,2026-04-19
6070,904159,30-60,3034,PENDING,0.0,2026-05-21
6071,904159,60-90,3034,PENDING,0.0,2026-06-22
6072,904159,90+,3034,PENDING,0.0,2026-07-25
6073,904165,0-30,3057,PENDING,0.0,2026-06-03
6074,904165,0-30,3057,PENDING,0.0,2026-06-20
6075,904165,30-60,3057,PENDING,0.0,2026-07-07
6076,904165,60-90,3057,PARTIAL,20176.85,2026-07-25
6077,904166,0-30,3011,PENDING,0.0,2026-07-25
6078,904169,0-30,3060,PARTIAL,7336.72,2026-07-25
6079,904170,0-30,3047,PENDING,0.0,2026-02-14
6080,904170,30-60,3047,PENDING,0.0,2026-04-09
6081,904170,60-90,3047,PENDING,0.0,2026-06-01
6082,904170,90+,3047,WRITE_OFF,7112.06,2026-07-25
6083,904172,0-30,3059,PENDING,0.0,2026-07-11
6084,904172,0-30,3059,RECOVERED,2370.79,2026-07-25
6085,904182,0-30,3033,PENDING,0.0,2026-07-02
6086,904182,30-60,3033,PARTIAL,5766.37,2026-07-25
6087,904184,0-30,3051,PENDING,0.0,2026-06-27
6088,904184,0-30,3051,PENDING,0.0,2026-07-11
6089,904184,30-60,3051,PENDING,0.0,2026-07-25
6090,904185,0-30,3033,PENDING,0.0,2026-07-09
6091,904185,0-30,3033,PARTIAL,9259.97,2026-07-17
6092,904185,0-30,3033,PARTIAL,7006.6,2026-07-25
6093,904186,0-30,3063,PARTIAL,58698.42,2026-05-31
6094,904186,0-30,3063,PENDING,0.0,2026-06-14
6095,904186,0-30,3063,PENDING,0.0,2026-06-27
6096,904186,30-60,3063,PARTIAL,61363.1,2026-07-11
6097,904186,60-90,3063,PENDING,0.0,2026-07-25
6098,904187,0-30,3024,PENDING,0.0,2026-01-08
6099,904187,0-30,3024,PENDING,0.0,2026-02-10
6100,904187,0-30,3024,PENDING,0.0,2026-03-15
6101,904187,0-30,3024,PENDING,0.0,2026-04-17
6102,904187,30-60,3024,PENDING,0.0,2026-05-20
6103,904187,60-90,3024,PENDING,0.0,2026-06-22
6104,904187,90+,3024,PENDING,0.0,2026-07-25
6105,904190,0-30,3054,PENDING,0.0,2026-04-20
6106,904190,0-30,3054,PENDING,0.0,2026-05-09
6107,904190,0-30,3054,PENDING,0.0,2026-05-28
6108,904190,30-60,3054,PENDING,0.0,2026-06-16
6109,904190,60-90,3054,PARTIAL,103778.5,2026-07-05
6110,904190,90+,3054,PENDING,0.0,2026-07-25
6111,904195,0-30,3050,PARTIAL,38774.95,2025-08-29
6112,904195,0-30,3050,PENDING,0.0,2025-09-28
6113,904195,0-30,3050,PENDING,0.0,2025-10-28
6114,904195,0-30,3050,PARTIAL,55241.76,2025-11-27
6115,904195,0-30,3050,PENDING,0.0,2025-12-27
6116,904195,0-30,3050,PENDING,0.0,2026-01-26
6117,904195,0-30,3050,PENDING,0.0,2026-02-25
6118,904195,0-30,3050,PENDING,0.0,2026-03-27
6119,904195,0-30,3050,PENDING,0.0,2026-04-26
6120,904195,30-60,3050,PENDING,0.0,2026-05-26
6121,904195,60-90,3050,PENDING,0.0,2026-06-25
6122,904195,90+,3050,PENDING,0.0,2026-07-25
6123,904196,0-30,3039,PENDING,0.0,2026-07-17
6124,904196,0-30,3039,PENDING,0.0,2026-07-25
6125,904198,0-30,3070,PENDING,0.0,2026-03-09
6126,904198,0-30,3070,PENDING,0.0,2026-04-01
6127,904198,0-30,3070,PENDING,0.0,2026-04-24
6128,904198,0-30,3070,PENDING,0.0,2026-05-17
6129,904198,30-60,3070,PENDING,0.0,2026-06-09
6130,904198,60-90,3070,PARTIAL,60706.63,2026-07-02
6131,904198,90+,3070,PARTIAL,41216.39,2026-07-25
6132,904199,0-30,3032,PARTIAL,65408.29,2025-11-30
6133,904199,0-30,3032,PARTIAL,67130.56,2025-12-26
6134,904199,0-30,3032,PENDING,0.0,2026-01-21
6135,904199,0-30,3032,PENDING,0.0,2026-02-17
6136,904199,0-30,3032,PENDING,0.0,2026-03-15
6137,904199,0-30,3032,PENDING,0.0,2026-04-10
6138,904199,0-30,3032,PENDING,0.0,2026-05-07
6139,904199,30-60,3032,PARTIAL,29592.71,2026-06-02
6140,904199,60-90,3032,PARTIAL,20922.44,2026-06-28
6141,904199,90+,3032,PARTIAL,69074.84,2026-07-25
6142,904202,0-30,3036,PARTIAL,265784.41,2025-12-29
6143,904202,0-30,3036,PARTIAL,378874.82,2026-01-21
6144,904202,0-30,3036,PENDING,0.0,2026-02-13
6145,904202,0-30,3036,PENDING,0.0,2026-03-08
6146,904202,0-30,3036,PENDING,0.0,2026-03-31
6147,904202,0-30,3036,PENDING,0.0,2026-04-23
6148,904202,0-30,3036,PENDING,0.0,2026-05-16
6149,904202,30-60,3036,PENDING,0.0,2026-06-08
6150,904202,60-90,3036,PENDING,0.0,2026-07-01
6151,904202,90+,3036,PARTIAL,146306.83,2026-07-25
6152,904212,0-30,3031,PENDING,0.0,2026-07-05
6153,904212,30-60,3031,PENDING,0.0,2026-07-25
6154,904215,0-30,3005,PENDING,0.0,2026-03-19
6155,904215,0-30,3005,PENDING,0.0,2026-04-04
6156,904215,0-30,3005,PENDING,0.0,2026-04-20
6157,904215,0-30,3005,PARTIAL,5950.85,2026-05-06
6158,904215,0-30,3005,PARTIAL,10301.15,2026-05-22
6159,904215,0-30,3005,PARTIAL,17142.0,2026-06-07
6160,904215,30-60,3005,PENDING,0.0,2026-06-23
6161,904215,60-90,3005,PARTIAL,34385.49,2026-07-09
6162,904215,90+,3005,PARTIAL,23433.5,2026-07-25
6163,904218,30-60,3005,PARTIAL,9713.1,2026-07-25
6164,904234,30-60,3063,PENDING,0.0,2026-07-25
6165,904241,0-30,3020,PARTIAL,1493.12,2026-07-25
6166,904242,0-30,3080,PENDING,0.0,2026-06-26
6167,904242,0-30,3080,PARTIAL,8031.51,2026-07-10
6168,904242,30-60,3080,RECOVERED,64650.77,2026-07-25
6169,904243,0-30,3018,PENDING,0.0,2026-07-15
6170,904243,0-30,3018,PENDING,0.0,2026-07-20
6171,904243,0-30,3018,PENDING,0.0,2026-07-25
6172,904244,0-30,3069,PENDING,0.0,2026-06-06
6173,904244,0-30,3069,PENDING,0.0,2026-06-22
6174,904244,30-60,3069,PARTIAL,102455.76,2026-07-08
6175,904244,60-90,3069,PARTIAL,44848.17,2026-07-25
6176,904246,30-60,3020,PENDING,0.0,2026-07-25
6177,904255,0-30,3073,PARTIAL,45877.42,2026-07-25
6178,904259,0-30,3033,PENDING,0.0,2025-08-20
6179,904259,0-30,3033,PARTIAL,163887.18,2025-09-15
6180,904259,0-30,3033,PENDING,0.0,2025-10-11
6181,904259,0-30,3033,PENDING,0.0,2025-11-06
6182,904259,0-30,3033,PENDING,0.0,2025-12-02
6183,904259,0-30,3033,PENDING,0.0,2025-12-28
6184,904259,0-30,3033,PENDING,0.0,2026-01-23
6185,904259,0-30,3033,PENDING,0.0,2026-02-18
6186,904259,0-30,3033,PARTIAL,149259.23,2026-03-16
6187,904259,0-30,3033,PARTIAL,120779.28,2026-04-11
6188,904259,0-30,3033,PENDING,0.0,2026-05-07
6189,904259,30-60,3033,PENDING,0.0,2026-06-02
6190,904259,60-90,3033,PENDING,0.0,2026-06-28
6191,904259,90+,3033,PARTIAL,102302.12,2026-07-25
6192,904263,0-30,3049,PENDING,0.0,2025-09-13
6193,904263,0-30,3049,PENDING,0.0,2025-10-09
6194,904263,0-30,3049,PENDING,0.0,2025-11-04
6195,904263,0-30,3049,PENDING,0.0,2025-11-30
6196,904263,0-30,3049,PENDING,0.0,2025-12-27
6197,904263,0-30,3049,PENDING,0.0,2026-01-22
6198,904263,0-30,3049,PENDING,0.0,2026-02-17
6199,904263,0-30,3049,PENDING,0.0,2026-03-15
6200,904263,0-30,3049,PENDING,0.0,2026-04-11
6201,904263,0-30,3049,PARTIAL,316623.55,2026-05-07
6202,904263,30-60,3049,PENDING,0.0,2026-06-02
6203,904263,60-90,3049,PENDING,0.0,2026-06-28
6204,904263,90+,3049,PENDING,0.0,2026-07-25
6205,904265,0-30,3019,PARTIAL,307944.39,2025-11-15
6206,904265,0-30,3019,PENDING,0.0,2025-12-03
6207,904265,0-30,3019,PENDING,0.0,2025-12-21
6208,904265,0-30,3019,PENDING,0.0,2026-01-08
6209,904265,0-30,3019,PENDING,0.0,2026-01-26
6210,904265,0-30,3019,PENDING,0.0,2026-02-13
6211,904265,0-30,3019,PENDING,0.0,2026-03-03
6212,904265,0-30,3019,PENDING,0.0,2026-03-21
6213,904265,0-30,3019,PENDING,0.0,2026-04-08
6214,904265,0-30,3019,PENDING,0.0,2026-04-26
6215,904265,0-30,3019,PENDING,0.0,2026-05-14
6216,904265,0-30,3019,PENDING,0.0,2026-06-01
6217,904265,30-60,3019,PARTIAL,883552.23,2026-06-19
6218,904265,60-90,3019,PENDING,0.0,2026-07-07
6219,904265,90+,3019,PENDING,0.0,2026-07-25
6220,904269,0-30,3050,PENDING,0.0,2025-12-25
6221,904269,0-30,3050,PENDING,0.0,2026-01-13
6222,904269,0-30,3050,PENDING,0.0,2026-02-01
6223,904269,0-30,3050,PENDING,0.0,2026-02-21
6224,904269,0-30,3050,PENDING,0.0,2026-03-12
6225,904269,0-30,3050,PARTIAL,53702.12,2026-03-31
6226,904269,0-30,3050,PENDING,0.0,2026-04-19
6227,904269,0-30,3050,PENDING,0.0,2026-05-09
6228,904269,0-30,3050,PENDING,0.0,2026-05-28
6229,904269,30-60,3050,PENDING,0.0,2026-06-16
6230,904269,60-90,3050,PARTIAL,113234.26,2026-07-05
6231,904269,90+,3050,PENDING,0.0,2026-07-25
6232,904271,0-30,3021,PENDING,0.0,2026-02-06
6233,904271,0-30,3021,PARTIAL,5348.72,2026-02-27
6234,904271,0-30,3021,PENDING,0.0,2026-03-20
6235,904271,0-30,3021,PENDING,0.0,2026-04-10
6236,904271,0-30,3021,PENDING,0.0,2026-05-01
6237,904271,0-30,3021,PENDING,0.0,2026-05-22
6238,904271,30-60,3021,PENDING,0.0,2026-06-12
6239,904271,60-90,3021,PENDING,0.0,2026-07-03
6240,904271,90+,3021,WRITE_OFF,2772.67,2026-07-25
6241,904273,0-30,3037,PARTIAL,10883.33,2026-07-05
6242,904273,30-60,3037,PARTIAL,11230.04,2026-07-25
6243,904282,0-30,3049,PENDING,0.0,2026-06-01
6244,904282,0-30,3049,PENDING,0.0,2026-06-19
6245,904282,30-60,3049,PENDING,0.0,2026-07-07
6246,904282,60-90,3049,WRITE_OFF,2887.24,2026-07-25
6247,904289,0-30,3067,PARTIAL,5201.68,2026-06-29
6248,904289,0-30,3067,PENDING,0.0,2026-07-12
6249,904289,30-60,3067,PARTIAL,11629.85,2026-07-25
6250,904299,0-30,3078,PENDING,0.0,2025-08-30
6251,904299,0-30,3078,PENDING,0.0,2025-10-06
6252,904299,0-30,3078,PARTIAL,36766.73,2025-11-11
6253,904299,0-30,3078,PENDING,0.0,2025-12-18
6254,904299,0-30,3078,PENDING,0.0,2026-01-23
6255,904299,0-30,3078,PENDING,0.0,2026-03-01
6256,904299,0-30,3078,PARTIAL,11773.5,2026-04-06
6257,904299,30-60,3078,PENDING,0.0,2026-05-13
6258,904299,60-90,3078,PARTIAL,35366.52,2026-06-18
6259,904299,90+,3078,WRITE_OFF,20797.26,2026-07-25
6260,904301,0-30,3047,PARTIAL,140370.31,2025-09-17
6261,904301,0-30,3047,PARTIAL,105903.84,2025-10-13
6262,904301,0-30,3047,PARTIAL,222336.87,2025-11-08
6263,904301,0-30,3047,PENDING,0.0,2025-12-04
6264,904301,0-30,3047,PENDING,0.0,2025-12-30
6265,904301,0-30,3047,PARTIAL,164584.02,2026-01-25
6266,904301,0-30,3047,PENDING,0.0,2026-02-19
6267,904301,0-30,3047,PENDING,0.0,2026-03-17
6268,904301,0-30,3047,PARTIAL,103815.84,2026-04-12
6269,904301,0-30,3047,PARTIAL,307016.92,2026-05-08
6270,904301,30-60,3047,PENDING,0.0,2026-06-03
6271,904301,60-90,3047,PENDING,0.0,2026-06-29
6272,904301,90+,3047,PARTIAL,81815.25,2026-07-25
6273,904302,0-30,3022,PENDING,0.0,2026-02-26
6274,904302,0-30,3022,PENDING,0.0,2026-04-04
6275,904302,30-60,3022,PARTIAL,86117.81,2026-05-11
6276,904302,60-90,3022,PARTIAL,76323.59,2026-06-17
6277,904302,90+,3022,PARTIAL,20621.47,2026-07-25
6278,904303,30-60,3049,PARTIAL,6044.82,2026-07-25
6279,904304,0-30,3051,PENDING,0.0,2026-07-02
6280,904304,30-60,3051,RECOVERED,12645.29,2026-07-25
6281,904309,0-30,3006,PENDING,0.0,2025-11-10
6282,904309,0-30,3006,PENDING,0.0,2025-12-06
6283,904309,0-30,3006,PARTIAL,202894.48,2025-12-31
6284,904309,0-30,3006,PARTIAL,691350.7,2026-01-26
6285,904309,0-30,3006,PENDING,0.0,2026-02-21
6286,904309,0-30,3006,PENDING,0.0,2026-03-18
6287,904309,0-30,3006,PARTIAL,1146349.6,2026-04-13
6288,904309,0-30,3006,PARTIAL,550845.16,2026-05-09
6289,904309,30-60,3006,PARTIAL,477608.82,2026-06-03
6290,904309,60-90,3006,PENDING,0.0,2026-06-29
6291,904309,90+,3006,PARTIAL,329940.22,2026-07-25
6292,904317,0-30,3004,PARTIAL,126120.73,2025-08-27
6293,904317,0-30,3004,PENDING,0.0,2025-09-29
6294,904317,0-30,3004,PARTIAL,131257.78,2025-11-01
6295,904317,0-30,3004,PENDING,0.0,2025-12-04
6296,904317,0-30,3004,PENDING,0.0,2026-01-06
6297,904317,0-30,3004,PENDING,0.0,2026-02-09
6298,904317,0-30,3004,PARTIAL,48297.91,2026-03-14
6299,904317,0-30,3004,PENDING,0.0,2026-04-16
6300,904317,30-60,3004,PENDING,0.0,2026-05-19
6301,904317,60-90,3004,PARTIAL,38921.53,2026-06-21
6302,904317,90+,3004,WRITE_OFF,27650.72,2026-07-25
6303,904319,0-30,3071,PARTIAL,130495.4,2026-02-24
6304,904319,30-60,3071,PENDING,0.0,2026-04-15
6305,904319,60-90,3071,PENDING,0.0,2026-06-04
6306,904319,90+,3071,PENDING,0.0,2026-07-25
6307,904322,0-30,3074,PARTIAL,201931.43,2026-07-01
6308,904322,0-30,3074,PENDING,0.0,2026-07-07
6309,904322,0-30,3074,PENDING,0.0,2026-07-13
6310,904322,0-30,3074,PENDING,0.0,2026-07-19
6311,904322,0-30,3074,PENDING,0.0,2026-07-25
6312,904325,30-60,3002,PARTIAL,4544.02,2026-07-25
6313,904326,0-30,3031,PARTIAL,12733.31,2025-12-23
6314,904326,0-30,3031,PARTIAL,6365.22,2026-01-28
6315,904326,0-30,3031,PENDING,0.0,2026-03-04
6316,904326,0-30,3031,PENDING,0.0,2026-04-09
6317,904326,30-60,3031,PENDING,0.0,2026-05-14
6318,904326,60-90,3031,PENDING,0.0,2026-06-19
6319,904326,90+,3031,PARTIAL,5343.03,2026-07-25
6320,904328,0-30,3054,PARTIAL,77409.64,2026-06-01
6321,904328,30-60,3054,PENDING,0.0,2026-06-28
6322,904328,60-90,3054,PENDING,0.0,2026-07-25
6323,904334,30-60,3062,PARTIAL,80417.72,2026-06-17
6324,904334,60-90,3062,PARTIAL,85870.03,2026-07-25
6325,904341,0-30,3032,PENDING,0.0,2025-11-03
6326,904341,0-30,3032,PENDING,0.0,2025-11-25
6327,904341,0-30,3032,PENDING,0.0,2025-12-17
6328,904341,0-30,3032,PARTIAL,5829.64,2026-01-08
6329,904341,0-30,3032,PENDING,0.0,2026-01-30
6330,904341,0-30,3032,PENDING,0.0,2026-02-21
6331,904341,0-30,3032,PARTIAL,6182.8,2026-03-15
6332,904341,0-30,3032,PENDING,0.0,2026-04-06
6333,904341,0-30,3032,PENDING,0.0,2026-04-28
6334,904341,0-30,3032,PENDING,0.0,2026-05-20
6335,904341,30-60,3032,PENDING,0.0,2026-06-11
6336,904341,60-90,3032,PENDING,0.0,2026-07-03
6337,904341,90+,3032,PENDING,0.0,2026-07-25
6338,904342,0-30,3068,PARTIAL,68080.25,2025-09-03
6339,904342,0-30,3068,PENDING,0.0,2025-10-14
6340,904342,0-30,3068,PENDING,0.0,2025-11-23
6341,904342,0-30,3068,PARTIAL,54502.58,2026-01-03
6342,904342,0-30,3068,PENDING,0.0,2026-02-12
6343,904342,0-30,3068,PENDING,0.0,2026-03-25
6344,904342,30-60,3068,PENDING,0.0,2026-05-04
6345,904342,60-90,3068,PENDING,0.0,2026-06-14
6346,904342,90+,3068,WRITE_OFF,3667.99,2026-07-25
6347,904345,0-30,3050,PENDING,0.0,2026-07-25
6348,904347,0-30,3036,PARTIAL,4720.9,2026-07-25
6349,904355,0-30,3040,PENDING,0.0,2026-04-02
6350,904355,30-60,3040,PENDING,0.0,2026-05-10
6351,904355,60-90,3040,PENDING,0.0,2026-06-17
6352,904355,90+,3040,PENDING,0.0,2026-07-25
6353,904356,0-30,3073,PENDING,0.0,2025-10-06
6354,904356,0-30,3073,PENDING,0.0,2025-11-02
6355,904356,0-30,3073,PENDING,0.0,2025-11-28
6356,904356,0-30,3073,PENDING,0.0,2025-12-25
6357,904356,0-30,3073,PENDING,0.0,2026-01-20
6358,904356,0-30,3073,PARTIAL,24996.42,2026-02-16
6359,904356,0-30,3073,PARTIAL,18176.91,2026-03-14
6360,904356,0-30,3073,PENDING,0.0,2026-04-10
6361,904356,0-30,3073,PARTIAL,22948.32,2026-05-06
6362,904356,30-60,3073,PARTIAL,114395.98,2026-06-02
6363,904356,60-90,3073,PENDING,0.0,2026-06-28
6364,904356,90+,3073,PENDING,0.0,2026-07-25
6365,904363,30-60,3054,PENDING,0.0,2026-07-25
6366,904369,0-30,3019,PARTIAL,1120.24,2026-02-12
6367,904369,0-30,3019,PENDING,0.0,2026-03-02
6368,904369,0-30,3019,PENDING,0.0,2026-03-20
6369,904369,0-30,3019,PENDING,0.0,2026-04-07
6370,904369,0-30,3019,PARTIAL,11254.13,2026-04-25
6371,904369,0-30,3019,PENDING,0.0,2026-05-13
6372,904369,0-30,3019,PARTIAL,8565.09,2026-05-31
6373,904369,30-60,3019,PENDING,0.0,2026-06-18
6374,904369,60-90,3019,PENDING,0.0,2026-07-06
6375,904369,90+,3019,PARTIAL,9661.1,2026-07-25
6376,904374,0-30,3077,PENDING,0.0,2026-06-28
6377,904374,0-30,3077,PARTIAL,4107.34,2026-07-11
6378,904374,30-60,3077,PENDING,0.0,2026-07-25
6379,904376,30-60,3068,PENDING,0.0,2026-07-25
6380,904381,0-30,3001,PARTIAL,3282.97,2026-06-23
6381,904381,0-30,3001,PENDING,0.0,2026-07-09
6382,904381,30-60,3001,PARTIAL,3847.45,2026-07-25
6383,904385,0-30,3038,PENDING,0.0,2025-12-17
6384,904385,0-30,3038,PENDING,0.0,2026-01-08
6385,904385,0-30,3038,PENDING,0.0,2026-01-30
6386,904385,0-30,3038,PENDING,0.0,2026-02-21
6387,904385,0-30,3038,PARTIAL,73646.38,2026-03-15
6388,904385,0-30,3038,PENDING,0.0,2026-04-06
6389,904385,0-30,3038,PENDING,0.0,2026-04-28
6390,904385,0-30,3038,PENDING,0.0,2026-05-20
6391,904385,30-60,3038,PARTIAL,65263.6,2026-06-11
6392,904385,60-90,3038,PARTIAL,43303.5,2026-07-03
6393,904385,90+,3038,PENDING,0.0,2026-07-25
6394,904386,0-30,3026,PENDING,0.0,2026-06-22
6395,904386,0-30,3026,PARTIAL,981.69,2026-06-30
6396,904386,0-30,3026,PENDING,0.0,2026-07-08
6397,904386,0-30,3026,PENDING,0.0,2026-07-16
6398,904386,30-60,3026,PENDING,0.0,2026-07-25
6399,904390,30-60,3064,PARTIAL,645.93,2026-07-25
6400,904395,0-30,3010,PENDING,0.0,2025-12-21
6401,904395,0-30,3010,PARTIAL,29628.12,2026-01-14
6402,904395,0-30,3010,PENDING,0.0,2026-02-07
6403,904395,0-30,3010,PARTIAL,32941.99,2026-03-03
6404,904395,0-30,3010,PENDING,0.0,2026-03-27
6405,904395,0-30,3010,PENDING,0.0,2026-04-20
6406,904395,0-30,3010,PENDING,0.0,2026-05-14
6407,904395,30-60,3010,PENDING,0.0,2026-06-07
6408,904395,60-90,3010,PARTIAL,31276.73,2026-07-01
6409,904395,90+,3010,PARTIAL,26887.68,2026-07-25
6410,904404,0-30,3050,PENDING,0.0,2026-02-04
6411,904404,0-30,3050,PENDING,0.0,2026-02-25
6412,904404,0-30,3050,PENDING,0.0,2026-03-19
6413,904404,0-30,3050,PENDING,0.0,2026-04-09
6414,904404,0-30,3050,PARTIAL,3644.24,2026-04-30
6415,904404,0-30,3050,PENDING,0.0,2026-05-22
6416,904404,30-60,3050,PARTIAL,19768.49,2026-06-12
6417,904404,60-90,3050,PENDING,0.0,2026-07-03
6418,904404,90+,3050,WRITE_OFF,225.24,2026-07-25
6419,904408,0-30,3030,PENDING,0.0,2025-12-10
6420,904408,0-30,3030,PENDING,0.0,2025-12-26
6421,904408,0-30,3030,PENDING,0.0,2026-01-11
6422,904408,0-30,3030,PARTIAL,14836.67,2026-01-27
6423,904408,0-30,3030,PARTIAL,2432.44,2026-02-13
6424,904408,0-30,3030,PENDING,0.0,2026-03-01
6425,904408,0-30,3030,PENDING,0.0,2026-03-17
6426,904408,0-30,3030,PENDING,0.0,2026-04-02
6427,904408,0-30,3030,PENDING,0.0,2026-04-18
6428,904408,0-30,3030,PENDING,0.0,2026-05-05
6429,904408,0-30,3030,PARTIAL,14825.85,2026-05-21
6430,904408,0-30,3030,PENDING,0.0,2026-06-06
6431,904408,30-60,3030,PENDING,0.0,2026-06-22
6432,904408,60-90,3030,PENDING,0.0,2026-07-08
6433,904408,90+,3030,PENDING,0.0,2026-07-25
6434,904415,30-60,3018,PENDING,0.0,2026-07-25
6435,904416,30-60,3038,PENDING,0.0,2026-06-24
6436,904416,60-90,3038,PENDING,0.0,2026-07-25
6437,904424,30-60,3035,PARTIAL,8759.3,2026-07-25
6438,904427,0-30,3023,PARTIAL,259180.23,2025-12-24
6439,904427,0-30,3023,PARTIAL,546246.13,2026-01-14
6440,904427,0-30,3023,PENDING,0.0,2026-02-04
6441,904427,0-30,3023,PENDING,0.0,2026-02-26
6442,904427,0-30,3023,PENDING,0.0,2026-03-19
6443,904427,0-30,3023,PENDING,0.0,2026-04-09
6444,904427,0-30,3023,PENDING,0.0,2026-04-30
6445,904427,0-30,3023,PENDING,0.0,2026-05-22
6446,904427,30-60,3023,PARTIAL,56907.77,2026-06-12
6447,904427,60-90,3023,PENDING,0.0,2026-07-03
6448,904427,90+,3023,PENDING,0.0,2026-07-25
6449,904433,0-30,3022,PENDING,0.0,2026-05-01
6450,904433,0-30,3022,PARTIAL,10973.02,2026-05-18
6451,904433,0-30,3022,PARTIAL,2978.28,2026-06-04
6452,904433,30-60,3022,PENDING,0.0,2026-06-21
6453,904433,60-90,3022,PENDING,0.0,2026-07-08
6454,904433,90+,3022,PENDING,0.0,2026-07-25
6455,904439,0-30,3023,PENDING,0.0,2026-07-09
